transaction_id,transaction_date,booking_date,value_date,payment_date,amount,currency,from_account_id,from_account_name,counterparty_account_id,counterparty_name,counterparty_country,counterparty_bank_bic,counterparty_business_type,narrative,payment_purpose_code,related_trade_invoice_id,swift_message_type,transaction_status,transaction_type_description,end_to_end_identification,is_fraud
7d08c4de-b18c-4c6f-925c-811fdbd33b94,2025-04-06,2025-04-08,2025-04-09,2025-04-10,213374.08,DKK,GB72OSXG68352349558217,Cook and Sons,GB07FDKL21903032403163,Stephens-Willis,DE,NDEASESS,Consulting,integrate wireless interfaces,Goods,,MT940,pending,BG-LI-LÖN,,0
ae8e74c6-dd6d-4e50-828f-790bdb37e457,2025-07-21,2025-07-21,2025-07-22,2025-07-25,496206.17,EUR,GB44BARQ93690377965589,"Keith, Hunter and Rodriguez",GB83WHOQ55404505451456,Hunter-Flores,CN,HANDFIHH,Electronics,Invoice for electronic parts,Goods,,MT103,billed,Wire Transfer,e76077ff-48f6-42ad-8ae1-9fd51d410158,1
cab32c38-9786-4326-a8ac-29a944b817a2,2025-04-11,2025-04-12,2025-04-12,2025-04-13,475841.33,SEK,GB78JTPY88124931847919,Steele-Boyle,GB48CRSL95087323374700,"Kirk, Combs and Bray",DE,DABADKKK,Consulting,morph strategic relationships,Goods,,MT103,failed,Wire Transfer,,0
b3f9c126-d789-4609-a88c-8f12d8ce7339,2025-07-05,2025-07-06,2025-07-06,2025-07-06,21258.42,SEK,GB02ZCZV42300813432252,"Paul, Jones and Gregory",GB28NJKB36715222637546,Stokes and Sons,US,NDEASESS,Shipping,,Invoice,,MT940,pending,BG-LI-LÖN,ffabbcc2-cfb5-4180-9b0f-7a15fedcbcc8,0
76e7bd2e-b204-48d2-8d8f-c9760a3473fa,2025-05-22,2025-05-22,2025-05-23,2025-05-23,67841.13,NOK,GB57PCNH03000106150631,"Gray, Ramirez and Hudson",GB70NBIO61865124185287,Lyons LLC,DK,DABADKKK,Shipping,implement interactive paradigms,Salary,,MT940,pending,BG-LI-LÖN,,0
edcd58cb-43c7-434a-a8e9-8a1180484daa,2025-05-14,2025-05-15,2025-05-16,2025-05-17,437043.1,DKK,GB67DOKO71105717442633,"Johnson, Johnson and Mendez",GB89EENA78138382909508,Hodges-Phillips,US,DABADKKK,Shipping,streamline wireless eyeballs,Consulting,,MT103,pending,BG-LI-LÖN,45630d60-8f5e-4eca-ac7d-5a928129735e,0
b7b10498-71ad-4507-bcda-4c922e6484df,2025-10-31,2025-10-31,2025-10-31,2025-11-03,404936.72,DKK,GB26VBUN89755572364101,Vargas-Brooks,GB53UNEV07240561175866,,SE,HANDFIHH,Agriculture,seize out-of-the-box architectures,Salary,,MT103,pending,BG-LI-LÖN,28f11068-d8d2-43e3-9dbf-0d555bcc2848,0
282a22bc-92c2-4157-ae66-ceb2009871f5,2025-11-10,2025-11-12,2025-11-12,2025-11-15,200706.5,DKK,GB04RXRQ14962690171405,Massey-Griffin,GB42FFCQ69417446762298,"Cook, Cruz and Patel",SE,NDEASESS,Shipping,empower enterprise mindshare,Unknown,94af6db7-eeeb-4b39-b378-a5046febe8cb,MT103,billed,Direct Debit,350a2150-c81d-47f4-af46-c13994757978,0
42ec2ff8-76dc-4c62-827c-08a6da085d10,2025-06-03,2025-06-03,2025-06-04,2025-06-04,31239.16,NOK,GB59XYMU73077459952106,Perez LLC,GB53NCUF96055715395278,Lawrence Group,CN,NDEASESS,Textile,engineer real-time channels,Salary,,MT103,billed,Card Payment,,0
287965a0-bf41-425a-a4f4-b7ce10e2d241,2025-04-04,2025-04-05,2025-04-05,2025-04-05,425642.29,SEK,GB07JWII68216943534644,"Chapman, Jones and Bell",GB34OQBT32703138762800,Rodgers PLC,SE,NOKANO21,Consulting,expedite proactive interfaces,Invoice,,MT940,failed,Card Payment,,0
220ead6c-1319-4df9-be51-b9a60787e935,2025-05-26,2025-05-28,2025-05-29,2025-05-29,227794.78,EUR,GB77IOYU55278148288514,Burns-Townsend,GB40PJUN27448293854126,Harris-Hanson,FI,DABADKKK,Shipping,evolve impactful metrics,Unknown,fc284f83-d3da-4684-86dc-adc1972e74f4,MT940,billed,BG-LI-LÖN,,0
07257688-8530-4774-a915-23a9e2fafdca,2025-12-10,2025-12-11,2025-12-11,2025-12-11,25052.06,USD,GB58MLXU63204295821122,Wilson PLC,GB32ANHI13567179235109,Munoz-Smith,CN,HANDFIHH,Electronics,Payment for services,Goods,753aaf96-6422-4588-a1a2-fa26ef423ff1,MT103,billed,Wire Transfer,45888f1c-a8bd-4a75-b7e1-430c59efb4d1,0
3c7e5fc2-2357-4a76-8af9-a6eca6375ef3,2025-05-30,2025-05-30,2025-05-31,2025-06-02,478937.35,NOK,GB84XZAR25567125334382,Salazar-Bridges,GB60OLTJ44707648834306,Peterson Inc,CN,DABADKKK,Shipping,grow user-centric interfaces,Invoice,,MT202,billed,Card Payment,,0
e32c8273-b49b-47f2-832e-67b27454f6e8,2025-06-08,2025-06-10,2025-06-10,2025-06-12,348645.1,SEK,GB44ESNK65583338676418,Rodriguez LLC,GB27EFYF39930622707701,"Morales, Wiley and Johnson",CN,DABADKKK,Electronics,incubate impactful communities,Consulting,c2ba0af9-947f-430b-8da5-7c3b3b00093c,MT103,pending,Card Payment,,0
15a4ab70-1e49-46e0-bb1e-16fd099c6ca3,2025-10-28,2025-10-30,2025-10-31,2025-11-03,301774.95,EUR,GB61VBDR62764225776403,"Brennan, Smith and Mueller",GB39ZUHZ30955844102346,Price and Sons,DK,NOKANO21,Shipping,strategize killer partnerships,Invoice,5d1b3363-2dbc-4c01-9dba-f1eecf8b5a8d,MT940,pending,BG-LI-LÖN,,0
211aecc9-e8c5-47a4-9c82-fc9bc041a188,2025-12-15,2025-12-15,2025-12-15,2025-12-15,18718.78,SEK,GB84KHBT40093183079256,"Best, Goodman and Warren",GB21SWUN15088433431763,Lee-Wallace,HK,NDEASESS,Agriculture,utilize rich experiences,Invoice,e32270f0-5052-4a8b-ab44-599e3a8e308c,MT202,billed,Wire Transfer,34e5f596-1817-40cf-9e80-55ec30b23617,0
2241d142-fd77-4bc9-9b73-5f72b8f1ecd8,2025-06-12,2025-06-13,2025-06-14,2025-06-16,35695.3,USD,GB08YAWW84505076206774,Sandoval-Hall,GB22ZTCT15188909189746,Roy-Shah,RU,NOKANO21,Electronics,Payment for services,Goods,16a8cda6-ea1c-4030-98ae-7126e5b0da54,MT103,billed,Wire Transfer,931839e4-d37e-4473-993d-bc6ee19100c5,0
9041b665-2907-450a-8694-7253d559f38b,2025-12-30,2026-01-01,2026-01-02,2026-01-02,441372.03,SEK,GB77JDIH38233061793149,Neal Ltd,GB53DMEC26504816951845,Smith LLC,NO,NDEASESS,Agriculture,expedite dot-com e-services,Consulting,,MT940,billed,Wire Transfer,,0
b30e631f-f3e6-4954-bfb1-520cfb7652a3,2025-05-01,2025-05-03,2025-05-03,2025-05-04,166762.15,NOK,GB43SPCH15764079006487,"Perez, Valentine and Solis",GB12JQZA66179774084188,"Smith, Cruz and Gonzalez",CN,NOKANO21,Electronics,deploy virtual e-commerce,Unknown,,MT940,pending,BG-LI-LÖN,,0
906f95b7-cfeb-49c5-9d3b-cff251424764,2025-12-06,2025-12-08,2025-12-08,2025-12-10,318976.56,EUR,GB21VPPK30789279874512,Nguyen-Garrison,GB30CLVL14247259539446,,DE,HANDFIHH,Agriculture,engage bricks-and-clicks info-mediaries,Unknown,,MT103,pending,Card Payment,5f2d1170-c30a-4b36-a047-3d93b0f516d6,0
19e95b3b-065c-46de-b51a-614fc6290eaa,2025-05-28,2025-05-30,2025-05-30,2025-06-02,169047.18,NOK,GB70YMSY36975107710526,Bailey Group,GB79HYAS15178088576120,,US,DABADKKK,Agriculture,seize enterprise niches,Unknown,,MT202,pending,Card Payment,,0
5987af95-243f-4d6d-9471-cc081be0a41a,2025-04-17,2025-04-19,2025-04-19,2025-04-19,411156.91,NOK,GB48OIHE90026362461727,"Simmons, Stephens and Bowers",GB97ZJGY56631176948537,Porter-Cooper,HK,HANDFIHH,Electronics,e-enable wireless relationships,Goods,b7e09ae3-0a2e-4cc9-a7bb-5e2ac96ce164,MT202,failed,Wire Transfer,,0
27346394-1d2b-4b29-8c6a-071be6eee707,2025-11-25,2025-11-26,2025-11-26,2025-11-28,80930.48,NOK,GB27CDCN30950793020365,"Curtis, Mills and Hernandez",GB70RSHL99625176767746,"Johnson, Peters and Park",SE,HANDFIHH,Electronics,engage plug-and-play portals,Salary,,MT103,pending,Card Payment,38939b96-0fbc-4b5e-a483-aaa8ffa46078,0
74dfa08d-b8b7-4723-bb2a-c7a0a863beb6,2025-07-23,2025-07-23,2025-07-23,2025-07-23,348607.58,DKK,GB02KYGI62400020515354,Ramsey-Young,GB92DDWN86078881583420,"Copeland, Cooke and Church",CN,HANDFIHH,Electronics,,Unknown,,MT940,failed,Direct Debit,,0
2d26e8bf-8dd1-4966-bc15-f438b9238d41,2025-08-07,2025-08-08,2025-08-09,2025-08-10,177455.29,NOK,GB53RMWC54633577444034,Blanchard Ltd,GB66GUNA44135172280183,Randall-Christian,CN,HANDFIHH,Shipping,drive vertical e-markets,Consulting,,MT103,pending,Wire Transfer,f091c71e-bf21-49e3-84fa-982cb28a4627,0
1a82ead7-c91f-4c27-ab12-36cd364321ed,2025-11-29,2025-12-01,2025-12-01,2025-12-04,470018.76,DKK,GB25FIYB05877836439165,"Webb, Miller and Chaney",GB49JTUG90708960659275,Weiss Group,CN,NOKANO21,Agriculture,enable magnetic users,Consulting,,MT202,pending,Direct Debit,99943e5f-4c70-4e98-9197-96d1b4b79e9d,0
1b1e06f4-3229-4356-bc1e-4acbfe27fc87,2025-06-02,2025-06-02,2025-06-03,2025-06-06,70175.6,EUR,GB16TNYA43932395244290,"Lopez, Robinson and Greene",GB47GICT73848933022793,Barrera-Rhodes,SE,DABADKKK,Consulting,integrate dynamic e-commerce,Salary,b83b5aa7-f860-426b-bd51-75566c84a759,MT940,billed,Wire Transfer,17e20146-5881-43e2-9102-3615e288047d,0
708d4ed0-056a-4d77-9caf-d780ce5d937b,2025-12-01,2025-12-03,2025-12-04,2025-12-05,13960.96,SEK,GB06CMBR98890017250747,Perez-Casey,GB57CLYE46169954406875,Campbell-Romero,NO,NDEASESS,Agriculture,visualize out-of-the-box technologies,Consulting,31633a01-8835-4d02-8caf-f1dcc6586ed8,MT940,billed,Wire Transfer,9507559f-86bb-4b3a-8bf9-48258757871a,0
2acb4238-2a7b-441e-9a02-1891e095feab,2025-07-31,2025-08-01,2025-08-02,2025-08-05,402395.09,DKK,GB24GGGK84503857270519,"Anderson, Wilson and Martinez",GB26BIOC74958271561189,Thompson LLC,NO,NOKANO21,Electronics,engage real-time architectures,Unknown,f54e18cf-9e5c-4327-9161-809a6e59f09a,MT103,pending,Card Payment,904eb9b3-52c9-4640-a1f3-8b8a4693220a,0
6eed7eea-ec99-4f78-8588-489fbf710226,2025-05-08,2025-05-08,2025-05-08,2025-05-08,360695.36,DKK,GB51KHMB64396043823568,"Beck, Clark and Adams",GB89WFOA21317132134393,Beck LLC,DK,HANDFIHH,Textile,orchestrate B2C convergence,Invoice,,MT940,failed,Wire Transfer,c50c67a1-6982-4b4f-9904-d4bdb19cc6a0,0
f96a5d58-f5ab-4201-b20a-7c0bb6ee8490,2025-08-28,2025-08-30,2025-08-31,2025-08-31,373408.47,EUR,GB37RFLH35833884017421,Nelson LLC,GB14AFKT04479029134228,Martin LLC,SE,NOKANO21,Electronics,innovate best-of-breed mindshare,Consulting,,MT103,pending,Wire Transfer,,0
67176e0d-048b-498a-a074-30e09698aa4c,2025-09-26,2025-09-27,2025-09-28,2025-09-30,343247.63,NOK,GB72NGLW16223051467489,"Owens, Hernandez and Moreno",GB87TQSQ37148090333817,Lamb Ltd,US,DABADKKK,Electronics,harness 24/7 niches,Goods,,MT202,pending,BG-LI-LÖN,,0
89ff51ea-022a-4185-b2b6-c6cc049173fe,2025-08-21,2025-08-22,2025-08-23,2025-08-26,15322.36,SEK,GB86VPUT56286005667708,"Roberts, Aguilar and Curry",GB75EMEJ68374958746179,May-Johnson,US,NOKANO21,Agriculture,transform end-to-end action-items,Salary,,MT940,failed,Direct Debit,,0
771a0803-755f-4733-a719-f7198be4c297,2025-08-02,2025-08-03,2025-08-04,2025-08-05,38879.29,DKK,GB57FUUD90601641298391,"Myers, Peterson and Thomas",GB51RDWQ41381267013965,"Lewis, Wood and Boyer",DK,NOKANO21,Textile,target turn-key solutions,Invoice,,MT940,billed,BG-LI-LÖN,3bddf8cd-900b-452a-8d15-baadb3f7ffd6,0
ae600484-3ad5-4d8c-98b8-bc73fa890559,2025-11-09,2025-11-09,2025-11-09,2025-11-11,16546.63,EUR,GB59BXQM72511005600292,Mason and Sons,GB98FKLB35129710549039,Brown Group,CN,NOKANO21,Agriculture,revolutionize web-enabled content,Invoice,,MT940,failed,Card Payment,,0
24e75e7c-b5a5-456d-a2ce-9288d961be50,2025-12-01,2025-12-01,2025-12-02,2025-12-03,215837.51,SEK,GB09SGBS72588765516276,Daniels-Fuentes,GB70VMZP05388623178462,"Hughes, Young and Johnson",HK,HANDFIHH,Shipping,empower seamless communities,Consulting,,MT202,billed,Card Payment,a443045d-9b54-4079-8dbc-0d84c11ae774,0
154ea4ed-d01d-4149-95dd-a160363ed83e,2025-04-19,2025-04-21,2025-04-22,2025-04-25,100037.34,EUR,GB48QATA57477156818650,Moses Inc,GB21ZXVF88245382424108,"Smith, Hernandez and Black",HK,NDEASESS,Electronics,target dynamic interfaces,Invoice,,MT940,billed,BG-LI-LÖN,a72f0598-93bc-4af8-aa0a-aedb04a08d86,0
d99170ac-7504-4b14-b982-e837bfc23b3d,2025-06-23,2025-06-23,2025-06-24,2025-06-26,181864.21,EUR,GB54GBPN77857139722831,Robinson-Lee,GB67SUCW68287140059125,"Sanchez, Adkins and Taylor",FI,NOKANO21,Agriculture,envisioneer user-centric initiatives,Goods,,MT103,pending,Direct Debit,c7ead0d6-0633-4afb-b67a-dda56c88c9a7,0
3a1149f8-6d67-46ae-a586-aa99cb5dba8d,2025-12-22,2025-12-24,2025-12-25,2025-12-27,307014.48,EUR,GB47RDXM84165571522072,Edwards Group,GB65POAQ81838954842912,Bowman-Martin,CN,HANDFIHH,Electronics,envisioneer magnetic convergence,Unknown,,MT202,pending,Wire Transfer,1003bead-cca1-42f2-949d-4948437fd47d,0
d3cd7eea-1d31-4bc4-a234-76afd218265c,2025-05-06,2025-05-07,2025-05-07,2025-05-07,478734.78,USD,GB92TNON85006471582331,Johnson Inc,GB91WFZI59903333332786,"Levy, Buckley and Rogers",CN,NDEASESS,Shipping,Invoice for electronic parts,Goods,,MT103,billed,Wire Transfer,6085c5d3-b883-4bbf-9052-9419e15c1a6f,1
e76c63ec-4637-4d14-b0cc-527f6df66b41,2025-07-19,2025-07-20,2025-07-21,2025-07-21,238962.83,NOK,GB73JPMW73101067532271,"Davis, Davis and Hamilton",GB30RKSQ94145465533625,"Murray, Edwards and Smith",NO,HANDFIHH,Consulting,e-enable killer web services,Invoice,,MT202,pending,Card Payment,,0
ddd960ad-7b92-4774-bca0-c9a93b198e6e,2025-11-27,2025-11-27,2025-11-28,2025-11-29,233523.51,USD,GB04GHTZ24953390912123,Davis Ltd,GB53NCUY33938066084610,"Chan, Martin and Jones",HK,DABADKKK,Shipping,Invoice for electronic parts,Goods,,MT103,billed,Wire Transfer,c8d88749-806c-4703-ace5-acb50bbaed8f,1
6e3cbe41-57db-44b0-8807-94147e912bc6,2025-07-25,2025-07-27,2025-07-27,2025-07-27,498234.73,SEK,GB59YPOY28051579865286,"Sandoval, Cooper and Morris",GB63QSGD47963567211408,,DK,HANDFIHH,Consulting,orchestrate cross-platform web services,Salary,,MT103,billed,Direct Debit,1a11551b-8513-4d16-92f8-224246b0140a,0
ce36389d-b774-4aaf-81bc-e170818910f7,2025-10-28,2025-10-29,2025-10-30,2025-10-30,292003.84,NOK,GB84KAFM98069456075300,Freeman-Graves,GB17QRFA82370552312261,Ford and Sons,NO,DABADKKK,Consulting,,Consulting,,MT940,pending,BG-LI-LÖN,,0
ecaed50a-1584-4459-9566-274787996c6d,2025-05-29,2025-05-31,2025-05-31,2025-06-02,108550.14,NOK,GB35QHMD20141779626324,"Austin, Perry and Hall",GB77EAUH84731784236789,"Mays, Graham and Dunn",US,DABADKKK,Consulting,leverage innovative e-commerce,Consulting,,MT940,pending,BG-LI-LÖN,d869510b-b2ef-4bc5-bd5c-05ec99275fd6,0
10ff0c17-98da-4ec0-9c2c-08d164f09fc4,2025-07-13,2025-07-13,2025-07-13,2025-07-14,20471.85,USD,GB69WJNG35489129107304,"Rich, Jones and Roberts",GB26AANN23390017155128,Jenkins-Rubio,CN,NOKANO21,Electronics,Payment for services,Goods,20ed6d45-9e94-486b-8766-9426f09bef97,MT103,billed,Wire Transfer,24608f18-5b22-4060-8b60-35b144bde57c,0
a25794a7-ab6c-402a-9e36-928948904cfb,2025-11-07,2025-11-07,2025-11-07,2025-11-08,153061.76,NOK,GB97YPTL65017589543335,Barry-Glover,GB39TZUK29821467225365,Wagner Inc,US,HANDFIHH,Electronics,leverage customized schemas,Invoice,40bd2ac8-6d7a-4e66-a793-06a2e8a93e05,MT940,billed,Card Payment,62c700c5-cfab-4bf8-8795-9878a92d384a,0
d1544cca-86a8-4044-bb73-fa4b11597302,2025-05-09,2025-05-10,2025-05-11,2025-05-11,34932.04,USD,GB19MJPT33188700483375,"Perry, Coffey and Wright",GB30ESJB42285146020972,Shelton-Bell,HK,NOKANO21,Electronics,Payment for services,Goods,1fb8d71c-c0fa-4b5a-80ee-64e1230d2441,MT103,billed,Wire Transfer,eddf34c2-4c38-4b2d-b526-76e03a730e2a,0
7fc8f224-d013-4164-9bd0-cd7212875c00,2025-05-08,2025-05-09,2025-05-09,2025-05-10,60348.68,NOK,GB77SZFH96947952735801,Garcia-Gill,GB33YIOX42364679342362,Thompson-Butler,FI,NDEASESS,Agriculture,grow frictionless technologies,Unknown,36dffeb4-0459-45ab-b2e3-edf1840c7301,MT103,billed,BG-LI-LÖN,,0
30c6525a-a5e2-4cbd-a73f-3a962256e9b0,2025-10-30,2025-10-30,2025-10-31,2025-10-31,202045.42,DKK,GB09MIKF56569545041381,Miller Ltd,GB53NYWI70195374646716,Lopez and Sons,US,DABADKKK,Consulting,revolutionize plug-and-play mindshare,Invoice,,MT940,failed,BG-LI-LÖN,,0
42a32ea0-cd7e-4fdd-886e-090f1fbd923c,2025-11-17,2025-11-17,2025-11-17,2025-11-20,225049.14,NOK,GB17SGOO92693211402445,Sparks-Snyder,GB28NJEC54878991389112,Beck-Frazier,DE,NOKANO21,Textile,monetize bricks-and-clicks schemas,Unknown,,MT202,pending,Wire Transfer,,0
43294949-98a7-4d4c-ba8f-1b18294a4503,2025-10-08,2025-10-10,2025-10-11,2025-10-13,64837.12,DKK,GB48BHNC10026772385298,"Garcia, Soto and Clark",GB71JMSG85924952100333,"Cruz, Stokes and Wright",CN,DABADKKK,Electronics,deliver open-source web services,Goods,,MT103,failed,Card Payment,7ea3c36e-1f65-4c23-b192-1acb43af8bd7,0
59717c45-9794-48b3-9c5e-351b326f712d,2025-04-16,2025-04-16,2025-04-17,2025-04-19,80370.45,SEK,GB48BMQO99088092552294,"Trevino, Douglas and Hill",GB28GCYT93230114762830,"Myers, Rivera and Raymond",HK,HANDFIHH,Agriculture,implement ubiquitous relationships,Invoice,e87bea7d-af8e-46b6-a920-9e885c5f4aef,MT940,billed,Wire Transfer,,0
9f267c5d-824c-4736-a4ab-8edf640185a2,2025-05-24,2025-05-26,2025-05-26,2025-05-28,178556.07,SEK,GB90RFVU05296548542665,Kirk-Drake,GB42CZTO68718063603485,"Rojas, Taylor and Taylor",HK,HANDFIHH,Agriculture,facilitate collaborative e-tailers,Unknown,,MT940,billed,Direct Debit,,0
9bb873b1-4311-4667-ab11-8964839d0f37,2025-05-21,2025-05-21,2025-05-21,2025-05-22,347949.94,DKK,GB79CXSC63973050027885,Walsh-Mathis,GB69WMBU08022769145399,"Thompson, Rogers and Cross",DE,HANDFIHH,Electronics,benchmark dynamic networks,Salary,2252cd83-ab66-4743-b436-23fbc87fee92,MT940,failed,Direct Debit,,0
aacd0dbc-ef17-4db5-bc18-0678023a9a3c,2025-11-27,2025-11-27,2025-11-28,2025-11-29,290377.47,NOK,GB41MQCV06566947693417,"Sims, Brown and Atkinson",GB33VZVX98435815884454,Richardson and Sons,NO,HANDFIHH,Electronics,transform vertical initiatives,Unknown,86c08a5a-1e12-4aae-8306-69e7f1317f6d,MT202,failed,Direct Debit,2bf77016-a988-4386-b513-c51d58c53747,0
1cfa9ece-7d2b-4542-9541-1664f5e1d6e9,2025-05-08,2025-05-09,2025-05-10,2025-05-12,379245.26,EUR,GB62LKBH00866732514300,"Hardy, Chandler and Johnson",GB78DZZK21185268033795,Ball Ltd,NO,NOKANO21,Textile,streamline end-to-end partnerships,Unknown,,MT103,failed,Direct Debit,,0
4a904477-e855-4705-af4d-1b40cd1d1061,2025-07-18,2025-07-18,2025-07-19,2025-07-21,251545.26,NOK,GB55GSAZ96462808883142,"Pineda, Thomas and Martin",GB06OSBL94678021242405,"Williams, Wright and Johns",CN,HANDFIHH,Agriculture,deploy next-generation relationships,Unknown,df04a01d-b544-4b2f-99aa-9cb00f4b926c,MT202,pending,BG-LI-LÖN,68243028-e6b7-4259-8fbd-86a972cf8a3e,0
94bca516-567a-4673-bab2-937d9d0cc507,2025-04-15,2025-04-17,2025-04-18,2025-04-21,298011.92,SEK,GB94NPZZ67148150450176,Stephens-Sharp,GB95FRXE46179067473341,Thomas LLC,FI,NOKANO21,Consulting,orchestrate clicks-and-mortar networks,Consulting,e2215f4f-ea2e-4cae-aae4-a3cb1d85d00f,MT103,pending,Card Payment,,0
857ebda6-f855-4a38-9767-433bd7f88357,2025-05-21,2025-05-23,2025-05-23,2025-05-24,178768.8,SEK,GB06PVIN38201667954984,Jimenez Group,GB35MGTM83275694767435,"Brown, Brown and Young",HK,NDEASESS,Electronics,morph 24/365 web-readiness,Consulting,,MT103,billed,Direct Debit,264ddf2b-a412-4f10-83aa-dd91a8b52174,0
96338ac9-ce01-494d-8e06-d273064e65f5,2025-07-02,2025-07-03,2025-07-04,2025-07-06,118357.95,DKK,GB66YLGG66183679825189,"Wagner, Holmes and Evans",GB74VSXZ85287507398266,"Johnson, Williams and Davis",NO,HANDFIHH,Textile,repurpose vertical users,Salary,,MT103,pending,Direct Debit,,0
99201f74-04ea-4d7e-9352-2b92a99a78a6,2025-06-01,2025-06-01,2025-06-01,2025-06-01,109554.33,DKK,GB64AYVM80488545856793,"Morgan, Yang and Kim",GB59HOFR81506274487217,"Kane, Bond and Galloway",NO,HANDFIHH,Consulting,,Salary,972a486f-c2d6-4c66-ab88-853bd60f7fa5,MT103,failed,BG-LI-LÖN,,0
07edbe4e-b5f0-4e7d-a206-4690bb4e0da5,2025-09-21,2025-09-22,2025-09-22,2025-09-25,359585.97,NOK,GB29HYXJ75964686038411,Conley-Hernandez,GB08LLEV72140109549056,Carter-Stone,FI,NDEASESS,Shipping,monetize wireless web-readiness,Invoice,b1277da5-3db3-4840-853b-d7078a3f1c8a,MT103,billed,Card Payment,,0
8645f5d7-583b-4052-8231-d94a461d65d8,2025-11-01,2025-11-03,2025-11-04,2025-11-04,451585.42,EUR,GB36NKCM66758841327036,"Cordova, Norris and Yang",GB26QRUX62775842228531,Reynolds Inc,CN,DABADKKK,Shipping,scale enterprise eyeballs,Consulting,1e5b4a16-466b-4825-a9e3-4c022ad0235c,MT202,billed,Direct Debit,a2756105-ff9e-4989-ba3b-08fb17aba016,0
5dd38fb9-e225-4c9e-ac85-2508da0b0b27,2025-05-27,2025-05-28,2025-05-28,2025-05-28,241587.61,NOK,GB68ZJTL25710821018203,"Smith, Pearson and Price",GB11GDRW54356330461828,"Wilson, Murray and Bridges",DE,NOKANO21,Consulting,matrix plug-and-play interfaces,Goods,490bf61d-b6cc-46a8-a0ee-dd54780d70a8,MT202,pending,Wire Transfer,,0
be80faa8-3cef-4c94-b514-c5d882f36203,2025-10-11,2025-10-12,2025-10-12,2025-10-12,325011.9,EUR,GB84IWNC10032778877817,"Wood, Adams and Ortiz",GB39IMDW31358885886364,Williams Inc,US,NDEASESS,Electronics,morph sticky portals,Invoice,,MT103,billed,BG-LI-LÖN,632ab4be-ec44-441b-9a93-53f996310c5b,0
f43ce47c-cafe-4563-b700-8714bd794d4c,2025-07-27,2025-07-27,2025-07-27,2025-07-30,210946.42,NOK,GB43NAWM00420246845230,"Robinson, Peck and Young",GB70FGWR07451190136343,"Adams, Berry and Reed",CN,HANDFIHH,Electronics,integrate plug-and-play infrastructures,Salary,f2727a18-0df2-4501-8030-1b2a4a01079b,MT103,pending,Direct Debit,,0
142a5699-72e7-43ca-a87c-73b371fad9fe,2025-10-12,2025-10-12,2025-10-13,2025-10-16,339072.09,EUR,GB16ASMM28068591598034,Cantrell-Randall,GB32SVGN06797775981438,Gibson-Price,CN,HANDFIHH,Textile,brand scalable eyeballs,Consulting,,MT940,billed,Direct Debit,8d2ca14a-8529-4f72-a25e-ebd8a0628d8f,0
40339055-049c-4bc1-9d67-09bae043ea98,2025-04-06,2025-04-07,2025-04-07,2025-04-08,171356.67,SEK,GB58QDHO91889881573887,Johnson Inc,GB72QRTS58638839567813,Ward-Andrews,DE,NOKANO21,Electronics,synthesize dynamic solutions,Unknown,1016a12f-f1d2-4500-a0f6-12e14cd6e828,MT940,billed,Wire Transfer,8da7a10d-f77c-4a26-9775-825bd1336f30,0
c0aa5737-0128-4d1c-98a3-cf0d1f79ef57,2025-12-18,2025-12-20,2025-12-20,2025-12-23,72941.86,EUR,GB04LVNO06980224490780,Mendez LLC,GB07QQRT94488657443788,Bender LLC,SE,DABADKKK,Consulting,empower robust supply-chains,Unknown,,MT103,pending,Card Payment,,0
382f5f29-b2ad-4ae5-bb07-93b8461841e4,2025-09-23,2025-09-23,2025-09-23,2025-09-25,275495.56,NOK,GB98JYMV62698103039321,Howard-Adams,GB48BWDP60290395698817,Brown-Hernandez,HK,DABADKKK,Electronics,envisioneer cutting-edge functionalities,Unknown,,MT202,pending,Direct Debit,,0
38b9cb06-0427-4c50-b983-0a3ddf2d3d29,2025-05-25,2025-05-27,2025-05-28,2025-05-28,365906.9,NOK,GB93GJTD67935131022430,"Zimmerman, Clark and Carroll",GB09HLTE09145000759118,"Barnes, Alvarado and King",CN,DABADKKK,Electronics,enhance holistic content,Invoice,,MT202,billed,Card Payment,cbbf26d6-bb77-4e05-b364-db54492cc3ce,0
3961de35-0796-4f21-823a-5c43cdab84ec,2025-08-14,2025-08-16,2025-08-16,2025-08-17,16615.74,DKK,GB44IFZU78537365541849,Fitzgerald PLC,GB12FURG61330704253871,"Thomas, White and Smith",NO,HANDFIHH,Textile,,Salary,,MT103,failed,Wire Transfer,,0
ccc1da49-d798-464e-a408-056e79195ea6,2025-11-11,2025-11-12,2025-11-13,2025-11-13,253517.47,DKK,GB05VFJP47432872730036,Walker-Marshall,GB09YXYL22917020851395,Robinson PLC,HK,NOKANO21,Textile,cultivate open-source experiences,Salary,,MT202,billed,BG-LI-LÖN,,0
6a7c88b9-c3e2-49df-8036-6d684cfa57c9,2025-12-06,2025-12-08,2025-12-09,2025-12-10,287414.19,SEK,GB89ZUZV88743262658526,Jones-Jimenez,GB03RUOQ23652376922600,"Gross, Barrett and Evans",DE,DABADKKK,Shipping,transition customized metrics,Unknown,,MT202,billed,Direct Debit,0bd35f6f-91ce-4b0c-aa57-a59ac8bf3679,0
