customer_id,transaction_id,currency,transaction_date,value_date,payment_date,booking_date,type_description,transaction_type,narrative,status,counterparty_name,amount,is_fraud,card_number,message,own_message,amount_f
CUST00782,1182d657-f6e3-45f3-be28-cbd9cec84000,EUR,2025-04-02 00:29:23,2025-04-03 00:29:23,2025-04-03 00:29:23,2025-04-04 00:29:23,Autogiro,autogiro,Direct debit to Myklebust AS,billed,Myklebust AS,9814.83,0,,,,9814.83
CUST00123,fbb64c04-0dc5-4a75-a835-3c7e3eb059ec,SEK,2025-04-02 23:09:18,2025-04-02 23:09:18,2025-04-02 23:09:18,2025-04-04 23:09:18,Swish,swish,Swish payment to Kristiansen ASA,billed,Kristiansen ASA,2617.80,0,,Membership payment,Sports club 2025,2617.8
CUST00676,17c48e8e-24eb-48de-9c4c-bcb42f04cf18,EUR,2025-04-02 22:59:31,2025-04-03 22:59:31,2025-04-03 22:59:31,2025-04-03 22:59:31,Insättning,deposit,Deposit from Malone LLC,billed,Malone LLC,593.08,0,,,,593.08
CUST00501,e94f82d9-36f4-4d3b-ae5b-80a157a25d1c,DKK,2025-04-02 14:18:18,2025-04-04 14:18:18,2025-04-04 14:18:18,2025-04-04 14:18:18,Överföring,transfer,Transfer to BP Nederland,billed,BP Nederland,7152.93,0,,,,7152.93
CUST00993,d2c351c2-bded-4bba-8e1a-701945876487,SEK,2025-04-02 04:31:21,2025-04-02 04:31:21,2025-04-03 04:31:21,2025-04-03 04:31:21,Autogiro,autogiro,Direct debit to Jørgensen & Knudsen A/S,billed,Jørgensen & Knudsen A/S,8556.48,0,,,,8556.48
CUST00780,6bb0c8a0-2ec0-410a-aca5-abd4354f7ca8,EUR,2025-04-02 03:16:33,2025-04-02 03:16:33,2025-04-04 03:16:33,2025-04-05 03:16:33,Swish,swish,Swish payment to Edvardsen-Jensen RFH,billed,Edvardsen-Jensen RFH,4915.67,0,,Membership payment,Sports club 2025,4915.67
CUST00762,68b29ad3-7867-440f-a16b-b956ec466708,NOK,2025-04-03 19:31:02,2025-04-05 19:31:02,2025-04-05 19:31:02,2025-04-07 19:31:02,Insättning,deposit,Deposit from Koninklijke Geneart,billed,Koninklijke Geneart,1027.60,0,,,,1027.6
CUST00495,584e6851-f2b1-48c7-8535-8d5a2249aa0f,EUR,2025-04-02 15:17:21,2025-04-03 15:17:21,2025-04-03 15:17:21,2025-04-03 15:17:21,Swish,swish,Swish payment to Johnsson & Olsson AB,billed,Johnsson & Olsson AB,1052.31,0,,Membership payment,Sports club 2025,1052.31
CUST00188,21a44c4a-097c-463b-a1dc-1d581ca88afb,EUR,2025-04-02 22:36:38,2025-04-03 22:36:38,2025-04-04 22:36:38,2025-04-05 22:36:38,Autogiro,autogiro,Direct debit to Royal van der Noot,billed,Royal van der Noot,5950.80,0,,,,5950.8
CUST00000,94d96516-897a-48c9-ae1d-b5eef4804b7b,SEK,2025-04-03 11:55:37,2025-04-04 11:55:37,2025-04-04 11:55:37,2025-04-05 11:55:37,Autogiro,autogiro,Direct debit to Larsson AB,billed,Larsson AB,1648.53,0,,,,1648.53
CUST00547,cd65be9a-9b4d-4f3e-bb85-91534918df40,EUR,2025-04-02 09:22:10,2025-04-02 09:22:10,2025-04-03 09:22:10,2025-04-03 09:22:10,Överföring,transfer,Transfer to Olsson HB,billed,Olsson HB,11478.31,0,,,,11478.31
CUST00906,36c1c052-207c-4173-abda-623faca9b4d8,DKK,2025-04-03 10:15:21,2025-04-04 10:15:21,2025-04-05 10:15:21,2025-04-05 10:15:21,Kortköp,card,Card payment at Kristiansen & Johnsen ApS,billed,Kristiansen & Johnsen ApS,6079.46,0,2168 8720 1558 6853,,,6079.46
CUST00091,4241e3eb-74c8-43a4-8fdc-b64544ec89bb,DKK,2025-04-02 17:23:44,2025-04-04 17:23:44,2025-04-04 17:23:44,2025-04-06 17:23:44,Överföring,transfer,Transfer to Andreassen-Aas RFH,billed,Andreassen-Aas RFH,5560.33,0,,,,5560.33
CUST00080,7d9e3bb2-0853-4212-9267-30dc1c0a8411,DKK,2025-04-03 01:36:29,2025-04-04 01:36:29,2025-04-04 01:36:29,2025-04-05 01:36:29,Autogiro,autogiro,Direct debit to Nilsson & Johansson AB,billed,Nilsson & Johansson AB,82.20,0,,,,82.2
CUST00833,c39b7cb2-b9e1-4a73-bcaa-8722923f720a,NOK,2025-04-03 16:39:26,2025-04-04 16:39:26,2025-04-06 16:39:26,2025-04-06 16:39:26,Kortköp,card,Card payment at Halonen Keränen As Oy,billed,Halonen Keränen As Oy,3040.96,0,9922 2295 2563 6258,,,3040.96
CUST00916,3aff81d1-faca-4c41-9377-0d9dc9117c27,EUR,2025-04-02 18:58:27,2025-04-03 18:58:27,2025-04-05 18:58:27,2025-04-07 18:58:27,Överföring,transfer,Transfer to Nørgaard A/S,billed,Nørgaard A/S,4594.02,0,,,,4594.02
CUST00374,92f72f86-3958-489b-9e05-4c8a28605c20,EUR,2025-04-03 19:51:23,2025-04-05 19:51:23,2025-04-05 19:51:23,2025-04-06 19:51:23,Swish,swish,Swish payment to Lindberg Karjalainen As Oy,billed,Lindberg Karjalainen As Oy,809.82,0,,Membership payment,Sports club 2025,809.82
CUST00503,027d8e84-db0e-49ff-b6e3-f5d325e591c8,EUR,2025-04-02 00:11:45,2025-04-02 00:11:45,2025-04-03 00:11:45,2025-04-03 00:11:45,Överföring,transfer,Transfer to Jespersen & Svendsen ApS,billed,Jespersen & Svendsen ApS,5493.90,0,,,,5493.9
CUST00913,f0553964-afb2-4df9-bddd-f3dcba1306b5,SEK,2025-04-02 22:40:53,2025-04-03 22:40:53,2025-04-04 22:40:53,2025-04-04 22:40:53,Kortköp,card,Card payment at Cuevas and Sons,billed,Cuevas and Sons,3980.71,0,1301 5073 9944 3451,,,3980.71
CUST00182,c2e8a700-3548-4cd7-a0ef-27f80061a789,EUR,2025-04-03 15:17:40,2025-04-03 15:17:40,2025-04-05 15:17:40,2025-04-05 15:17:40,Kortköp,card,Card payment at Bave & Wolffel,billed,Bave & Wolffel,4586.50,0,7449 3626 1653 4908,,,4586.5
CUST00526,cb145c96-3fa8-40e3-a07c-bd3384dcff4d,DKK,2025-04-03 15:36:43,2025-04-05 15:36:43,2025-04-06 15:36:43,2025-04-08 15:36:43,Autogiro,autogiro,Direct debit to Brown Inc,billed,Brown Inc,11766.40,0,,,,11766.4
CUST00643,00dc1d6c-013c-4d7c-9cb8-40181c798fe1,NOK,2025-04-03 08:23:25,2025-04-05 08:23:25,2025-04-07 08:23:25,2025-04-07 08:23:25,Kortköp,card,Card payment at Lappalainen,billed,Lappalainen,1638.77,0,6270 3579 6536 2483,,,1638.77
CUST00994,cc5ec79b-67fc-40e0-9e7e-0e2d408b1ac0,EUR,2025-04-02 20:34:11,2025-04-04 20:34:11,2025-04-05 20:34:11,2025-04-07 20:34:11,Överföring,transfer,Transfer to Ravn & Søn A/S,billed,Ravn & Søn A/S,1582.03,0,,,,1582.03
CUST00887,a0b5e6c3-bdcb-4eb2-80c2-8c419155ed93,NOK,2025-04-02 17:14:17,2025-04-03 17:14:17,2025-04-05 17:14:17,2025-04-06 17:14:17,Swish,swish,Swish payment to Larsson AB,billed,Larsson AB,2320.02,0,,Membership payment,Sports club 2025,2320.02
CUST00056,d4e845bc-bdfe-4f18-b4ed-53ceef0ebfd3,DKK,2025-04-03 20:02:51,2025-04-04 20:02:51,2025-04-05 20:02:51,2025-04-06 20:02:51,Swish,swish,Swish payment to Taylor Group,billed,Taylor Group,6067.65,0,,Membership payment,Sports club 2025,6067.65
CUST00515,63616032-0b73-433f-9e26-9012b7636ce8,EUR,2025-04-02 03:53:24,2025-04-03 03:53:24,2025-04-04 03:53:24,2025-04-04 03:53:24,Insättning,deposit,Deposit from Mathiesen & Søn ApS,billed,Mathiesen & Søn ApS,6218.22,0,,,,6218.22
CUST00988,420d2799-fffe-4b8b-bae3-2c9a6cddab56,DKK,2025-04-03 16:39:38,2025-04-04 16:39:38,2025-04-04 16:39:38,2025-04-06 16:39:38,Insättning,deposit,Deposit from Olsson & Holm AB,billed,Olsson & Holm AB,524.91,0,,,,524.91
CUST00695,d7561954-d0e1-4881-98c2-fc34ebde34e7,EUR,2025-04-03 19:39:11,2025-04-05 19:39:11,2025-04-07 19:39:11,2025-04-07 19:39:11,Kortköp,card,Card payment at Amundsen Gruppen,billed,Amundsen Gruppen,965.38,0,5622 4643 2292 2505,,,965.38
CUST00204,18c6a4ff-e3eb-4bd7-9e65-ca506f3f753b,EUR,2025-04-03 04:23:03,2025-04-04 04:23:03,2025-04-04 04:23:03,2025-04-04 04:23:03,Swish,swish,Swish payment to Svendsen & Søn A/S,billed,Svendsen & Søn A/S,251.77,0,,Membership payment,Sports club 2025,251.77
CUST00282,517ec7c8-15cd-4d70-a1e3-afdf85fcfa18,DKK,2025-04-03 00:38:56,2025-04-05 00:38:56,2025-04-05 00:38:56,2025-04-06 00:38:56,Insättning,deposit,Deposit from van Ginkel & Fechant,billed,van Ginkel & Fechant,2995.13,0,,,,2995.13
CUST00408,92c5d3d7-c25c-4ea8-a43a-c2d48051d262,EUR,2025-04-02 13:34:42,2025-04-04 13:34:42,2025-04-04 13:34:42,2025-04-04 13:34:42,Swish,swish,Swish payment to Lindahl & Lundberg HB,billed,Lindahl & Lundberg HB,4070.59,0,,Membership payment,Sports club 2025,4070.59
CUST00412,341583df-5cee-4d7b-9183-8d860314f10f,EUR,2025-04-02 21:30:02,2025-04-03 21:30:02,2025-04-05 21:30:02,2025-04-07 21:30:02,Kortköp,card,Card payment at Viitanen Hyttinen Oy,billed,Viitanen Hyttinen Oy,1650.43,0,3404 1296 6137 4700,,,1650.43
CUST00615,9b7215f8-9323-4668-b185-ea7c60040d0d,EUR,2025-04-02 00:30:37,2025-04-03 00:30:37,2025-04-04 00:30:37,2025-04-05 00:30:37,Överföring,transfer,Transfer to Kärkkäinen Laakkonen Oyj,billed,Kärkkäinen Laakkonen Oyj,4870.18,0,,,,4870.18
CUST00285,b7533ff5-25f5-4323-b10d-cbb76e93c789,NOK,2025-04-03 10:58:14,2025-04-05 10:58:14,2025-04-07 10:58:14,2025-04-07 10:58:14,Autogiro,autogiro,Direct debit to Andreasen & Mathiasen ApS,billed,Andreasen & Mathiasen ApS,12296.92,0,,,,12296.92
CUST00695,041aabfd-b894-4e59-a4da-b893e19896da,EUR,2025-04-03 22:38:42,2025-04-03 22:38:42,2025-04-03 22:38:42,2025-04-04 22:38:42,Swish,swish,Swish payment to Andersson AB,billed,Andersson AB,1336.09,0,,Membership payment,Sports club 2025,1336.09
CUST00296,38f53fd1-a711-4d90-a345-1386ebafc098,SEK,2025-04-02 05:20:48,2025-04-04 05:20:48,2025-04-06 05:20:48,2025-04-07 05:20:48,Överföring,transfer,"Transfer to Carrillo, Kent and Barker",billed,"Carrillo, Kent and Barker",4751.87,0,,,,4751.87
CUST00590,24076ed2-641d-43f9-a403-cbbbf60249b5,NOK,2025-04-03 06:40:21,2025-04-04 06:40:21,2025-04-05 06:40:21,2025-04-06 06:40:21,Autogiro,autogiro,Direct debit to Holst & Andreasen A/S,billed,Holst & Andreasen A/S,2028.18,0,,,,2028.18
CUST00417,22cd2c19-e7a3-4be5-9323-94aab056fa5a,EUR,2025-04-02 18:04:23,2025-04-03 18:04:23,2025-04-05 18:04:23,2025-04-07 18:04:23,Swish,swish,Swish payment to Holmqvist & Pålsson HB,billed,Holmqvist & Pålsson HB,5529.19,0,,Membership payment,Sports club 2025,5529.19
CUST00002,f377071a-28e6-463b-8fc3-4028695db06d,DKK,2025-04-02 16:54:00,2025-04-02 16:54:00,2025-04-02 16:54:00,2025-04-04 16:54:00,Autogiro,autogiro,Direct debit to Iversen og Sønner,billed,Iversen og Sønner,2888.95,0,,,,2888.95
CUST00757,183e5726-9ea8-4284-a8d3-0ca31652142c,NOK,2025-04-02 21:55:59,2025-04-02 21:55:59,2025-04-02 21:55:59,2025-04-03 21:55:59,Insättning,deposit,Deposit from Forbes-Smith,billed,Forbes-Smith,1894.18,0,,,,1894.18
CUST00568,6b2e258e-afc6-4d34-9dbe-fabd8c881f36,EUR,2025-04-02 00:25:56,2025-04-02 00:25:56,2025-04-03 00:25:56,2025-04-05 00:25:56,Överföring,transfer,Transfer to Brandt ApS,billed,Brandt ApS,1239.18,0,,,,1239.18
CUST00338,aa620cd9-496f-46e3-8495-061f90808108,EUR,2025-04-03 04:38:39,2025-04-03 04:38:39,2025-04-03 04:38:39,2025-04-04 04:38:39,Kortköp,card,Card payment at Davidsson & Lindström HB,billed,Davidsson & Lindström HB,3923.62,0,8110 1137 7077 1721,,,3923.62
CUST00132,0e2d79ba-3814-47da-ac42-b7f39a037182,SEK,2025-04-03 22:40:52,2025-04-03 22:40:52,2025-04-05 22:40:52,2025-04-07 22:40:52,Insättning,deposit,Deposit from Ali Gruppen,billed,Ali Gruppen,6042.28,0,,,,6042.28
CUST00857,3e0790f1-8fc2-4d26-a0b6-a33c15d324dc,EUR,2025-04-03 21:25:37,2025-04-05 21:25:37,2025-04-07 21:25:37,2025-04-07 21:25:37,Kortköp,card,Card payment at Kyllönen,billed,Kyllönen,206.58,0,4544 1717 2937 3701,,,206.58
CUST00060,bee21b33-e104-4f7a-b931-277116f89d97,DKK,2025-04-03 22:32:14,2025-04-03 22:32:14,2025-04-03 22:32:14,2025-04-04 22:32:14,Swish,swish,Swish payment to Bach A/S,billed,Bach A/S,549.55,0,,Membership payment,Sports club 2025,549.55
CUST00622,a08cafbf-ecdb-43c7-bd7e-1648bc297d8d,EUR,2025-04-03 00:40:58,2025-04-03 00:40:58,2025-04-05 00:40:58,2025-04-05 00:40:58,Autogiro,autogiro,Direct debit to Terrell and Sons,billed,Terrell and Sons,3589.98,0,,,,3589.98
CUST00471,43b5bebb-e789-4f69-a7a5-2a110784781d,EUR,2025-04-03 17:23:28,2025-04-04 17:23:28,2025-04-06 17:23:28,2025-04-08 17:23:28,Autogiro,autogiro,Direct debit to Isaksen Gruppen,billed,Isaksen Gruppen,1360.74,0,,,,1360.74
CUST00878,c05db901-6f6a-4be1-adec-0f06bc450b7c,DKK,2025-04-03 17:49:55,2025-04-05 17:49:55,2025-04-05 17:49:55,2025-04-06 17:49:55,Kortköp,card,Card payment at Carlsen & Søn A/S,billed,Carlsen & Søn A/S,146.28,0,9739 8051 1704 3179,,,146.28
CUST00883,0bc6e292-b9b4-46d3-a1bf-fb714fe2f053,SEK,2025-04-03 01:24:00,2025-04-04 01:24:00,2025-04-05 01:24:00,2025-04-07 01:24:00,Överföring,transfer,Transfer to Välimäki Räsänen Osk,billed,Välimäki Räsänen Osk,4197.78,0,,,,4197.78
CUST00830,620072e0-4cc2-4118-a24e-ae81da2534f2,EUR,2025-04-03 21:53:13,2025-04-05 21:53:13,2025-04-05 21:53:13,2025-04-05 21:53:13,Autogiro,autogiro,Direct debit to Tamminen Virtanen Oyj,billed,Tamminen Virtanen Oyj,4753.84,0,,,,4753.84
CUST00765,b81c14e5-7fcc-4b99-9dae-f60b01c08038,SEK,2025-04-03 20:03:10,2025-04-04 20:03:10,2025-04-06 20:03:10,2025-04-07 20:03:10,Insättning,deposit,Deposit from Lindgren HB,billed,Lindgren HB,17401.07,0,,,,17401.07
CUST00230,8eeefe95-5987-4711-bc20-fe71426cd241,EUR,2025-04-02 06:35:40,2025-04-02 06:35:40,2025-04-04 06:35:40,2025-04-04 06:35:40,Insättning,deposit,Deposit from Teunissen & van Veen,billed,Teunissen & van Veen,7418.72,0,,,,7418.72
CUST00123,515ea371-f0b1-4781-a9c6-49ec2b48a034,SEK,2025-04-03 19:20:39,2025-04-04 19:20:39,2025-04-05 19:20:39,2025-04-07 19:20:39,Insättning,deposit,Deposit from Lie BA,billed,Lie BA,4715.91,0,,,,4715.91
CUST00216,82673f9a-00f8-49de-bca3-39e873fbf312,DKK,2025-04-02 20:36:24,2025-04-03 20:36:24,2025-04-04 20:36:24,2025-04-05 20:36:24,Autogiro,autogiro,Direct debit to Malm & Pedersen AB,billed,Malm & Pedersen AB,511.67,0,,,,511.67
CUST00171,27139873-f3e4-413a-a672-cf51c87df059,DKK,2025-04-03 03:00:54,2025-04-03 03:00:54,2025-04-03 03:00:54,2025-04-04 03:00:54,Insättning,deposit,Deposit from Sørensen-Jenssen ASA,billed,Sørensen-Jenssen ASA,10150.92,0,,,,10150.92
CUST00053,ff6f26ca-e245-4327-b122-4f95e11b2f5a,EUR,2025-04-03 05:39:57,2025-04-04 05:39:57,2025-04-04 05:39:57,2025-04-04 05:39:57,Autogiro,autogiro,Direct debit to Terrell-Huber,billed,Terrell-Huber,16031.55,0,,,,16031.55
CUST00418,d472511a-7792-478a-b92a-83f44b1fa862,NOK,2025-04-03 06:35:00,2025-04-03 06:35:00,2025-04-04 06:35:00,2025-04-06 06:35:00,Kortköp,card,"Card payment at Knutsen, Madsen og Halvorsen",billed,"Knutsen, Madsen og Halvorsen",4539.95,0,8334 1171 5855 8354,,,4539.95
CUST00884,f99773b2-69ac-430e-8958-06df03d9f8c3,NOK,2025-04-03 06:41:59,2025-04-04 06:41:59,2025-04-04 06:41:59,2025-04-04 06:41:59,Swish,swish,Swish payment to Carlsson & Andersson AB,billed,Carlsson & Andersson AB,1323.65,0,,Membership payment,Sports club 2025,1323.65
CUST00818,dd354aa4-502e-4598-bc3c-318220244fcf,DKK,2025-04-03 02:38:57,2025-04-05 02:38:57,2025-04-06 02:38:57,2025-04-06 02:38:57,Kortköp,card,Card payment at Hansen & Larsson HB,billed,Hansen & Larsson HB,1111.75,0,4261 1071 2111 8228,,,1111.75
CUST00235,270116e4-8c35-40bd-a0df-109ac0ff979e,EUR,2025-04-03 06:48:48,2025-04-04 06:48:48,2025-04-04 06:48:48,2025-04-05 06:48:48,Kortköp,card,Card payment at Ketola Ketola Oyj,billed,Ketola Ketola Oyj,4388.93,0,6682 9627 8209 2013,,,4388.93
CUST00382,5b35300d-c04f-4bd0-bcfe-44089ac725a7,EUR,2025-04-02 13:03:07,2025-04-03 13:03:07,2025-04-04 13:03:07,2025-04-04 13:03:07,Swish,swish,Swish payment to Arvidsson HB,billed,Arvidsson HB,2076.70,0,,Membership payment,Sports club 2025,2076.7
CUST00604,b0e28479-a8f0-4513-a650-bc24f84b241f,DKK,2025-04-02 22:23:53,2025-04-03 22:23:53,2025-04-05 22:23:53,2025-04-06 22:23:53,Autogiro,autogiro,Direct debit to Scott-Floyd,billed,Scott-Floyd,652.29,0,,,,652.29
CUST00384,7e390638-9cca-4eda-b5d3-6eb6abab2bc7,EUR,2025-04-03 02:36:18,2025-04-03 02:36:18,2025-04-03 02:36:18,2025-04-05 02:36:18,Autogiro,autogiro,Direct debit to Nikula Hämäläinen As Oy,billed,Nikula Hämäläinen As Oy,10499.48,0,,,,10499.48
CUST00711,3bc6c4e2-6dd5-446e-ab2f-4642db6fca27,EUR,2025-04-03 18:29:27,2025-04-03 18:29:27,2025-04-04 18:29:27,2025-04-06 18:29:27,Överföring,transfer,"Transfer to Pierce, Schmidt and Ford",billed,"Pierce, Schmidt and Ford",7609.34,0,,,,7609.34
CUST00586,ce691f9d-80b0-4e3d-9d2f-1be8dfdabe67,EUR,2025-04-03 22:49:14,2025-04-05 22:49:14,2025-04-07 22:49:14,2025-04-09 22:49:14,Kortköp,card,Card payment at Koivula Mattila Oy,billed,Koivula Mattila Oy,1689.87,0,8122 5920 7629 4519,,,1689.87
CUST00439,67b80731-fe39-4e8d-85f0-604a896e5e77,DKK,2025-04-03 04:16:41,2025-04-03 04:16:41,2025-04-05 04:16:41,2025-04-05 04:16:41,Autogiro,autogiro,"Direct debit to Brown, Black and Willis",billed,"Brown, Black and Willis",525.08,0,,,,525.08
CUST00330,19cb2d9e-d109-4d54-992c-c87dd8c4198d,EUR,2025-04-03 12:02:14,2025-04-04 12:02:14,2025-04-06 12:02:14,2025-04-08 12:02:14,Insättning,deposit,Deposit from Vik Gruppen,billed,Vik Gruppen,5715.29,0,,,,5715.29
CUST00405,476a4f1d-bfef-4d38-a811-23863231dc66,NOK,2025-04-02 00:30:12,2025-04-03 00:30:12,2025-04-05 00:30:12,2025-04-06 00:30:12,Insättning,deposit,Deposit from Axelsson HB,billed,Axelsson HB,622.72,0,,,,622.72
CUST00190,9c7e3507-4f9a-4528-8d0b-906366c5558f,DKK,2025-04-03 10:49:35,2025-04-04 10:49:35,2025-04-06 10:49:35,2025-04-06 10:49:35,Swish,swish,Swish payment to Eklund & Petersson AB,billed,Eklund & Petersson AB,630.52,0,,Membership payment,Sports club 2025,630.52
CUST00250,b6a9e66b-19b9-4096-a46c-4e5b7f25d908,DKK,2025-04-03 22:46:38,2025-04-03 22:46:38,2025-04-05 22:46:38,2025-04-05 22:46:38,Kortköp,card,Card payment at ASML,billed,ASML,117.42,0,6896 8085 9009 4963,,,117.42
CUST00222,ffdf6588-0ffe-4184-a9c4-91dd33dfeff6,SEK,2025-04-02 10:27:38,2025-04-04 10:27:38,2025-04-06 10:27:38,2025-04-08 10:27:38,Swish,swish,Swish payment to AkzoNobel,billed,AkzoNobel,10095.81,0,,Membership payment,Sports club 2025,10095.81
CUST00217,9ab95b79-9f76-485e-979c-2adcd3fc8621,NOK,2025-04-02 15:18:57,2025-04-04 15:18:57,2025-04-05 15:18:57,2025-04-06 15:18:57,Swish,swish,Swish payment to Groote & van Goerle,billed,Groote & van Goerle,1961.35,0,,Membership payment,Sports club 2025,1961.35
CUST00190,4c3d8a35-35b9-4983-8361-7d89f038419a,DKK,2025-04-02 09:42:42,2025-04-03 09:42:42,2025-04-03 09:42:42,2025-04-03 09:42:42,Insättning,deposit,Deposit from Augustsson HB,billed,Augustsson HB,943.51,0,,,,943.51
CUST00957,96f62fa1-1951-4ab3-bf5e-af8e7f12e3cd,EUR,2025-04-03 03:23:02,2025-04-05 03:23:02,2025-04-07 03:23:02,2025-04-09 03:23:02,Överföring,transfer,Transfer to Fredriksen Gruppen,billed,Fredriksen Gruppen,4004.10,1,,,,4004.1
CUST00940,e276db30-1ade-4ee4-bfcc-8e33c7da450f,SEK,2025-04-03 21:17:20,2025-04-05 21:17:20,2025-04-05 21:17:20,2025-04-05 21:17:20,Swish,swish,Swish payment to Myhre-Jørgensen,billed,Myhre-Jørgensen,8483.01,0,,Membership payment,Sports club 2025,8483.01
CUST00888,5ad2c420-f09d-4a8a-bcd9-915dc2b408fc,EUR,2025-04-03 23:27:20,2025-04-03 23:27:20,2025-04-03 23:27:20,2025-04-03 23:27:20,Autogiro,autogiro,Direct debit to Interfood Group,billed,Interfood Group,891.32,0,,,,891.32
CUST00186,d86c3321-48ee-46b2-a5e4-41cd94f319ac,EUR,2025-04-03 17:53:13,2025-04-03 17:53:13,2025-04-04 17:53:13,2025-04-06 17:53:13,Kortköp,card,Card payment at van de Noordmark NV,billed,van de Noordmark NV,14038.32,0,2069 7935 4094 4734,,,14038.32
CUST00779,ebd7fd91-5d5a-43aa-9e09-b6685422d954,EUR,2025-04-03 13:35:35,2025-04-04 13:35:35,2025-04-05 13:35:35,2025-04-05 13:35:35,Swish,swish,Swish payment to Jan Linders Supermarkten,billed,Jan Linders Supermarkten,1188.36,0,,Membership payment,Sports club 2025,1188.36
CUST00304,2a67f030-87b5-4b85-9673-51cb39347843,DKK,2025-04-02 05:08:27,2025-04-04 05:08:27,2025-04-06 05:08:27,2025-04-08 05:08:27,Överföring,transfer,Transfer to Bergman & Eriksson HB,billed,Bergman & Eriksson HB,1855.79,0,,,,1855.79
CUST00622,de02ad35-ad0e-4e1b-874a-c31d8ee068b6,EUR,2025-04-03 11:11:26,2025-04-04 11:11:26,2025-04-05 11:11:26,2025-04-05 11:11:26,Kortköp,card,Card payment at Blaak NV,billed,Blaak NV,1541.35,0,5402 6604 3078 7373,,,1541.35
CUST00058,c2ad08d9-9947-4e78-b7cd-ab25c786140f,SEK,2025-04-02 23:33:51,2025-04-03 23:33:51,2025-04-05 23:33:51,2025-04-07 23:33:51,Överföring,transfer,"Transfer to Tangen, Aasen og Larsen",billed,"Tangen, Aasen og Larsen",4393.23,0,,,,4393.23
CUST00071,b0b4d74e-8d72-441d-8709-9bf86d3f9e04,DKK,2025-04-03 16:07:51,2025-04-03 16:07:51,2025-04-03 16:07:51,2025-04-03 16:07:51,Swish,swish,Swish payment to Eriksson & Berggren HB,billed,Eriksson & Berggren HB,42.20,0,,Membership payment,Sports club 2025,42.2
CUST00852,ad45c94d-33ea-4f2f-a4cd-46e12139298b,EUR,2025-04-02 20:42:19,2025-04-02 20:42:19,2025-04-02 20:42:19,2025-04-04 20:42:19,Överföring,transfer,Transfer to Lind ApS,billed,Lind ApS,2579.67,0,,,,2579.67
CUST00792,1ee096ff-c65f-42e4-bd8b-82917b2acbee,EUR,2025-04-03 21:32:29,2025-04-05 21:32:29,2025-04-05 21:32:29,2025-04-05 21:32:29,Överföring,transfer,Transfer to Overgaard & Søn ApS,billed,Overgaard & Søn ApS,5423.85,0,,,,5423.85
CUST00478,6b5259dc-e0d8-4492-b289-60550a524e33,EUR,2025-04-02 15:53:57,2025-04-02 15:53:57,2025-04-02 15:53:57,2025-04-03 15:53:57,Överföring,transfer,Transfer to Steffensen ApS,billed,Steffensen ApS,11408.04,0,,,,11408.04
CUST00518,b90914d8-ac79-4d55-83d2-15148c0a268b,DKK,2025-04-03 05:00:44,2025-04-04 05:00:44,2025-04-05 05:00:44,2025-04-07 05:00:44,Kortköp,card,Card payment at Jensen A/S,billed,Jensen A/S,5232.82,0,8257 1056 4396 6922,,,5232.82
CUST00053,a6bdaf11-2b72-495b-83c5-607e080eee5e,EUR,2025-04-03 03:33:28,2025-04-03 03:33:28,2025-04-04 03:33:28,2025-04-06 03:33:28,Swish,swish,Swish payment to Koninklijke van Luinenburg,billed,Koninklijke van Luinenburg,5185.64,0,,Membership payment,Sports club 2025,5185.64
CUST00638,f8642165-298a-4a60-afac-4e8cf6c94743,EUR,2025-04-02 22:09:13,2025-04-02 22:09:13,2025-04-04 22:09:13,2025-04-05 22:09:13,Insättning,deposit,Deposit from Hyvönen Rantanen Tmi,billed,Hyvönen Rantanen Tmi,269.74,0,,,,269.74
CUST00843,8d2e304b-61e6-4719-836f-62b6ab3c5a66,EUR,2025-04-03 22:37:34,2025-04-04 22:37:34,2025-04-06 22:37:34,2025-04-07 22:37:34,Kortköp,card,Card payment at Larsson Olsson HB,billed,Larsson Olsson HB,8351.08,0,3167 9127 5427 1303,,,8351.08
CUST00691,cd044f6c-6391-4604-8519-ae3678df7714,NOK,2025-04-03 10:27:37,2025-04-04 10:27:37,2025-04-06 10:27:37,2025-04-06 10:27:37,Överföring,transfer,Transfer to Kangas,billed,Kangas,4321.83,0,,,,4321.83
CUST00430,1e4f1499-b0a9-487f-9ea7-86bc6fdab002,SEK,2025-04-03 03:02:01,2025-04-05 03:02:01,2025-04-05 03:02:01,2025-04-06 03:02:01,Swish,swish,Swish payment to Sivertsen-Iversen,billed,Sivertsen-Iversen,15576.97,0,,Membership payment,Sports club 2025,15576.97
CUST00014,245c92cb-f17d-4b73-a0a1-ff32f089d324,NOK,2025-04-02 17:50:54,2025-04-04 17:50:54,2025-04-05 17:50:54,2025-04-05 17:50:54,Kortköp,card,"Card payment at Atkinson, Rocha and Diaz",billed,"Atkinson, Rocha and Diaz",1518.59,1,6846 7611 5298 7744,,,1518.59
CUST00746,129c717f-636d-4e12-a52b-473ad2cdb683,SEK,2025-04-02 20:35:14,2025-04-04 20:35:14,2025-04-05 20:35:14,2025-04-06 20:35:14,Kortköp,card,Card payment at Andersson Berglund HB,billed,Andersson Berglund HB,2567.12,0,8957 4422 2711 9564,,,2567.12
