customer_id,country,currency,account_numbers,account_name,product,account_type,available_balance,booked_balance,value_dated_balance,status,credit_limit,latest_transaction_booking_date,registration_number,dob,nationality,residence_country,occupation,gender,bank.name,bank.bic,bank.country
CUST00264,SE,SEK,"[{'value': '48014547420', '_type': 'BBAN_SE'}, {'value': 'SE8011014547420', '_type': 'IBAN'}]",Anneli Jansson,SPARKONTO,Savings,131610.19,131610.19,71489.70,OPEN,655.40,2025-04-04,488-08-0155,1961-02-13,SE,NO,Cashier,Other,Nordea,NDEASESS,DK
CUST00265,FI,EUR,"[{'value': '45336857629', '_type': 'BBAN_SE'}, {'value': 'SE808336857629', '_type': 'IBAN'}]",Rolf Lundberg,SPARKONTO,Savings,111066.61,111066.61,110943.72,OPEN,14783.04,2025-04-04,071223-880H,1985-05-26,FI,NL,Consultant,Male,Nordea,NDEASESS,NO
CUST00266,SE,SEK,"[{'value': '40102693781', '_type': 'BBAN_SE'}, {'value': 'SE803102693781', '_type': 'IBAN'}]",Christina Pettersson,STUDENTKONTO,Savings,139893.43,139893.43,114428.76,OPEN,19044.31,2025-04-04,487-35-0763,1996-01-13,SE,SE,Driver,Other,Nordea,NDEASESS,SE
CUST00267,FI,EUR,"[{'value': '45317889312', '_type': 'BBAN_SE'}, {'value': 'SE808317889312', '_type': 'IBAN'}]",Martti Anttila,SPARKONTO,Current,16040.38,16040.38,15820.30,OPEN,14377.22,2025-04-04,260822A214T,1959-04-09,FI,SE,Engineer,Male,Nordea,NDEASESS,NO
CUST00268,NL,EUR,"[{'value': '48141445255', '_type': 'BBAN_SE'}, {'value': 'SE8011141445255', '_type': 'IBAN'}]",Vajèn Ellis,SPARKONTO,Current,62251.99,62251.99,49203.06,OPEN,3103.52,2025-04-04,240496-5795,1988-01-09,NL,DK,Doctor,Other,Nordea,NDEASESS,NL
CUST00269,NL,EUR,"[{'value': '40561387824', '_type': 'BBAN_SE'}, {'value': 'SE803561387824', '_type': 'IBAN'}]",Ingrid Henriksen-Jenssen,SPARKONTO,Savings,9811.29,9811.29,9079.93,OPEN,14164.15,2025-04-04,215063879,1990-08-22,NL,FI,Artist,Female,Nordea,NDEASESS,DK
CUST00270,FI,EUR,"[{'value': '44052536540', '_type': 'BBAN_SE'}, {'value': 'SE807052536540', '_type': 'IBAN'}]",Jannie Nissen-Pedersen,PERSONKONTO,Current,35424.88,35424.88,20465.14,OPEN,9266.55,2025-04-04,478129361,1995-09-17,FI,FI,Driver,Male,Nordea,NDEASESS,NO
CUST00271,NL,EUR,"[{'value': '43308571144', '_type': 'BBAN_SE'}, {'value': 'SE806308571144', '_type': 'IBAN'}]",Univ.Prof. Bjarne Berg,SPARKONTO,Savings,54063.97,54063.97,39557.16,OPEN,2263.21,2025-04-04,290381-732M,1955-01-16,NL,FI,Nurse,Male,Nordea,NDEASESS,SE
CUST00272,NO,NOK,"[{'value': '41407863065', '_type': 'BBAN_SE'}, {'value': 'SE804407863065', '_type': 'IBAN'}]",Johanna Repo,PERSONKONTO,Current,125470.75,125470.75,123488.31,OPEN,10512.46,2025-04-04,758-50-5189,1956-09-16,NO,FI,Cashier,Male,Nordea,NDEASESS,DK
CUST00273,SE,SEK,"[{'value': '47965451958', '_type': 'BBAN_SE'}, {'value': 'SE8010965451958', '_type': 'IBAN'}]",Therese Johansson,STUDENTKONTO,Current,142838.44,142838.44,78184.43,OPEN,16175.99,2025-04-04,130207A1377,1962-03-18,SE,NO,Doctor,Male,Nordea,NDEASESS,SE
CUST00274,SE,SEK,"[{'value': '44220094152', '_type': 'BBAN_SE'}, {'value': 'SE807220094152', '_type': 'IBAN'}]",Jorunn Myhre,PERSONKONTO,Current,124640.66,124640.66,113651.93,OPEN,13882.56,2025-04-04,418-14-0431,1973-07-17,SE,SE,Nurse,Other,Nordea,NDEASESS,FI
CUST00275,FI,EUR,"[{'value': '40322067505', '_type': 'BBAN_SE'}, {'value': 'SE803322067505', '_type': 'IBAN'}]",Nick Holst,PERSONKONTO,Current,137655.57,137655.57,130944.59,OPEN,16281.32,2025-04-04,040556-014H,1977-08-14,FI,SE,Artist,Male,Nordea,NDEASESS,DK
CUST00276,SE,SEK,"[{'value': '40217487269', '_type': 'BBAN_SE'}, {'value': 'SE803217487269', '_type': 'IBAN'}]",Sofie Myhre,STUDENTKONTO,Savings,141370.96,141370.96,128766.71,OPEN,10174.46,2025-04-04,586-67-2779,1975-05-15,SE,DK,Driver,Male,Nordea,NDEASESS,DK
CUST00277,FI,EUR,"[{'value': '45098775210', '_type': 'BBAN_SE'}, {'value': 'SE808098775210', '_type': 'IBAN'}]",Eric Snyder,SPARKONTO,Savings,32600.06,32600.06,30699.86,OPEN,12475.08,2025-04-04,920621-4455,1978-02-11,FI,NL,Consultant,Other,Nordea,NDEASESS,SE
CUST00278,FI,EUR,"[{'value': '42057422183', '_type': 'BBAN_SE'}, {'value': 'SE805057422183', '_type': 'IBAN'}]",Reijo Korhonen,PERSONKONTO,Savings,75084.30,75084.30,51921.37,OPEN,4389.43,2025-04-04,739-81-8124,1991-06-04,FI,NL,Consultant,Other,Nordea,NDEASESS,DK
CUST00279,NL,EUR,"[{'value': '48544423456', '_type': 'BBAN_SE'}, {'value': 'SE8011544423456', '_type': 'IBAN'}]",Chad Smith,STUDENTKONTO,Savings,119329.51,119329.51,88285.01,OPEN,7208.67,2025-04-04,01097721730,1978-10-06,NL,NL,Analyst,Female,Nordea,NDEASESS,DK
CUST00280,DK,DKK,"[{'value': '44406906896', '_type': 'BBAN_SE'}, {'value': 'SE807406906896', '_type': 'IBAN'}]",James Vaessen,STUDENTKONTO,Current,40930.13,40930.13,21064.76,OPEN,1642.53,2025-04-04,712-26-7849,1961-07-19,DK,DK,Analyst,Female,Nordea,NDEASESS,FI
CUST00281,NL,EUR,"[{'value': '44183211669', '_type': 'BBAN_SE'}, {'value': 'SE807183211669', '_type': 'IBAN'}]",Sander Svendsen,PERSONKONTO,Current,149941.06,149941.06,124216.00,OPEN,10906.95,2025-04-04,735826900,1963-01-21,NL,SE,Consultant,Other,Nordea,NDEASESS,FI
CUST00282,DK,DKK,"[{'value': '43630196130', '_type': 'BBAN_SE'}, {'value': 'SE806630196130', '_type': 'IBAN'}]",Dagmar Hermansen,PERSONKONTO,Current,53543.29,53543.29,42634.37,OPEN,18322.61,2025-04-04,028-94-7564,1963-09-22,DK,SE,Artist,Other,Nordea,NDEASESS,FI
CUST00283,NL,EUR,"[{'value': '44073211715', '_type': 'BBAN_SE'}, {'value': 'SE807073211715', '_type': 'IBAN'}]",Rita Andresen,SPARKONTO,Savings,21744.29,21744.29,12780.82,OPEN,2260.02,2025-04-04,05024708553,1966-08-27,NL,NO,Nurse,Male,Nordea,NDEASESS,SE
CUST00284,SE,SEK,"[{'value': '44297902885', '_type': 'BBAN_SE'}, {'value': 'SE807297902885', '_type': 'IBAN'}]",Raf van Breukeleveen,STUDENTKONTO,Current,79204.05,79204.05,71538.90,OPEN,14480.28,2025-04-04,02110088739,1976-09-25,SE,FI,Engineer,Male,Nordea,NDEASESS,FI
CUST00285,NO,NOK,"[{'value': '43939447721', '_type': 'BBAN_SE'}, {'value': 'SE806939447721', '_type': 'IBAN'}]",Viola Thorsen,PERSONKONTO,Savings,88198.07,88198.07,86458.75,OPEN,14238.49,2025-04-04,13095823836,1992-11-20,NO,DK,Nurse,Male,Nordea,NDEASESS,FI
CUST00286,FI,EUR,"[{'value': '49266408610', '_type': 'BBAN_SE'}, {'value': 'SE8012266408610', '_type': 'IBAN'}]",Maria Lundin,SPARKONTO,Savings,45613.89,45613.89,37612.76,OPEN,14290.07,2025-04-04,130895-664S,1952-06-22,FI,NL,Nurse,Female,Nordea,NDEASESS,NO
CUST00287,NO,NOK,"[{'value': '43498054328', '_type': 'BBAN_SE'}, {'value': 'SE806498054328', '_type': 'IBAN'}]",Univ.Prof. Ronny Lauridsen,SPARKONTO,Savings,99996.98,99996.98,86697.13,OPEN,2983.29,2025-04-04,20129706407,1984-03-17,NO,SE,Nurse,Female,Nordea,NDEASESS,FI
CUST00288,NL,EUR,"[{'value': '46882206934', '_type': 'BBAN_SE'}, {'value': 'SE809882206934', '_type': 'IBAN'}]",Kian de Bruijn-de Man,STUDENTKONTO,Current,5341.22,5341.22,4378.86,OPEN,18765.41,2025-04-04,08033822031,1956-07-28,NL,NO,Artist,Other,Nordea,NDEASESS,SE
CUST00289,SE,SEK,"[{'value': '48514255777', '_type': 'BBAN_SE'}, {'value': 'SE8011514255777', '_type': 'IBAN'}]",Timo Halonen,PERSONKONTO,Current,36080.39,36080.39,32863.13,OPEN,9209.28,2025-04-04,719563203,1952-07-01,SE,FI,Consultant,Male,Nordea,NDEASESS,FI
CUST00290,SE,SEK,"[{'value': '43380225197', '_type': 'BBAN_SE'}, {'value': 'SE806380225197', '_type': 'IBAN'}]",Alexander Walsteijn,STUDENTKONTO,Current,52896.93,52896.93,27721.89,OPEN,14785.40,2025-04-04,123496573,1978-06-22,SE,NO,Driver,Female,Nordea,NDEASESS,DK
CUST00291,DK,DKK,"[{'value': '41612105539', '_type': 'BBAN_SE'}, {'value': 'SE804612105539', '_type': 'IBAN'}]",Anna Pedersen,SPARKONTO,Current,53009.06,53009.06,30815.66,OPEN,16084.29,2025-04-04,191-82-7081,1951-06-12,DK,SE,Cashier,Male,Nordea,NDEASESS,SE
CUST00292,FI,EUR,"[{'value': '40449790661', '_type': 'BBAN_SE'}, {'value': 'SE803449790661', '_type': 'IBAN'}]",Kick van Dijk-de Koning,SPARKONTO,Current,39538.59,39538.59,37323.07,OPEN,14773.71,2025-04-04,440401-2199,1968-05-26,FI,NL,Doctor,Female,Nordea,NDEASESS,NO
CUST00293,NL,EUR,"[{'value': '48131344493', '_type': 'BBAN_SE'}, {'value': 'SE8011131344493', '_type': 'IBAN'}]",Max Govarts,STUDENTKONTO,Current,147798.78,147798.78,105773.92,OPEN,12342.69,2025-04-04,192-47-5341,1980-08-05,NL,DK,Teacher,Male,Nordea,NDEASESS,NO
CUST00294,SE,SEK,"[{'value': '44185009345', '_type': 'BBAN_SE'}, {'value': 'SE807185009345', '_type': 'IBAN'}]",Michael Jönsson,SPARKONTO,Savings,49998.64,49998.64,41513.82,OPEN,5132.19,2025-04-04,568402716,1961-03-14,SE,SE,Driver,Other,Nordea,NDEASESS,FI
CUST00295,NL,EUR,"[{'value': '40659663750', '_type': 'BBAN_SE'}, {'value': 'SE803659663750', '_type': 'IBAN'}]",Tessa Flink,SPARKONTO,Current,126058.25,126058.25,89980.75,OPEN,16566.00,2025-04-04,251790630,1959-01-29,NL,NL,Student,Male,Nordea,NDEASESS,FI
CUST00296,SE,SEK,"[{'value': '49323653277', '_type': 'BBAN_SE'}, {'value': 'SE8012323653277', '_type': 'IBAN'}]",Jonna Holst,SPARKONTO,Current,4347.49,4347.49,3203.17,OPEN,6512.89,2025-04-04,589-50-6932,1982-07-30,SE,DK,Student,Female,Nordea,NDEASESS,SE
CUST00297,FI,EUR,"[{'value': '46631970791', '_type': 'BBAN_SE'}, {'value': 'SE809631970791', '_type': 'IBAN'}]",Mathijs Kort,PERSONKONTO,Savings,14124.96,14124.96,13316.25,OPEN,4138.37,2025-04-04,24078111417,1991-08-11,FI,SE,Cashier,Female,Nordea,NDEASESS,FI
CUST00298,DK,DKK,"[{'value': '47890193183', '_type': 'BBAN_SE'}, {'value': 'SE8010890193183', '_type': 'IBAN'}]",Torsten Jonsson,STUDENTKONTO,Current,39878.42,39878.42,22952.64,OPEN,2171.29,2025-04-04,835-50-9201,1993-11-25,DK,FI,Analyst,Female,Nordea,NDEASESS,SE
CUST00299,NL,EUR,"[{'value': '46539441086', '_type': 'BBAN_SE'}, {'value': 'SE809539441086', '_type': 'IBAN'}]",Randi Lie,STUDENTKONTO,Savings,34513.16,34513.16,27139.67,OPEN,9787.11,2025-04-04,07104331364,1987-12-08,NL,SE,Driver,Other,Nordea,NDEASESS,NO
CUST00300,SE,SEK,"[{'value': '42664052763', '_type': 'BBAN_SE'}, {'value': 'SE805664052763', '_type': 'IBAN'}]",Ellen Gustafsson,PERSONKONTO,Savings,75564.17,75564.17,44313.81,OPEN,19457.22,2025-04-04,296-22-7493,1999-12-27,SE,NO,Teacher,Male,Nordea,NDEASESS,NO
CUST00301,DK,DKK,"[{'value': '47228968839', '_type': 'BBAN_SE'}, {'value': 'SE8010228968839', '_type': 'IBAN'}]",Per-Eirik Nguyen,PERSONKONTO,Current,12216.09,12216.09,11202.81,OPEN,6735.12,2025-04-04,830610-7932,2005-06-25,DK,SE,Doctor,Female,Nordea,NDEASESS,FI
CUST00302,NL,EUR,"[{'value': '49776208094', '_type': 'BBAN_SE'}, {'value': 'SE8012776208094', '_type': 'IBAN'}]",Samuel Autio,SPARKONTO,Current,59904.57,59904.57,53511.27,OPEN,11957.73,2025-04-04,783901252,1967-05-06,NL,DK,Doctor,Female,Nordea,NDEASESS,NL
CUST00303,NO,NOK,"[{'value': '44035765954', '_type': 'BBAN_SE'}, {'value': 'SE807035765954', '_type': 'IBAN'}]",Katariina Vuorinen,PERSONKONTO,Current,22655.86,22655.86,20228.80,OPEN,17662.65,2025-04-04,215-95-9633,1973-04-26,NO,DK,Cashier,Female,Nordea,NDEASESS,NL
CUST00304,DK,DKK,"[{'value': '42031719772', '_type': 'BBAN_SE'}, {'value': 'SE805031719772', '_type': 'IBAN'}]",Elif Jansdr,PERSONKONTO,Savings,86017.47,86017.47,60340.14,OPEN,12368.78,2025-04-04,834-27-0973,1973-05-01,DK,DK,Engineer,Female,Nordea,NDEASESS,NL
CUST00305,FI,EUR,"[{'value': '48801637712', '_type': 'BBAN_SE'}, {'value': 'SE8011801637712', '_type': 'IBAN'}]",Nick Mathiesen-Jacobsen,SPARKONTO,Savings,103731.81,103731.81,98391.25,OPEN,7088.39,2025-04-04,141272-298W,1967-08-26,FI,FI,Cashier,Female,Nordea,NDEASESS,SE
CUST00306,DK,DKK,"[{'value': '42941417062', '_type': 'BBAN_SE'}, {'value': 'SE805941417062', '_type': 'IBAN'}]",Hr Carsten Christoffersen,PERSONKONTO,Current,128806.10,128806.10,83754.91,OPEN,15593.60,2025-04-04,820805-8878,1958-02-03,DK,FI,Cashier,Other,Nordea,NDEASESS,DK
CUST00307,DK,DKK,"[{'value': '40383484123', '_type': 'BBAN_SE'}, {'value': 'SE803383484123', '_type': 'IBAN'}]",Giovanni Jones,SPARKONTO,Current,90944.38,90944.38,87007.98,OPEN,14948.42,2025-04-04,536814272,1974-12-27,DK,NL,Artist,Male,Nordea,NDEASESS,DK
CUST00308,NL,EUR,"[{'value': '44576790020', '_type': 'BBAN_SE'}, {'value': 'SE807576790020', '_type': 'IBAN'}]",Maria Tveit,STUDENTKONTO,Savings,118827.81,118827.81,67473.39,OPEN,17646.99,2025-04-04,710502-5279,1968-05-23,NL,SE,Teacher,Male,Nordea,NDEASESS,NL
CUST00309,NO,NOK,"[{'value': '41071552532', '_type': 'BBAN_SE'}, {'value': 'SE804071552532', '_type': 'IBAN'}]",Julie van Spreeuwel,SPARKONTO,Current,125628.01,125628.01,120479.21,OPEN,5842.56,2025-04-04,150121-0041,1955-10-19,NO,DK,Analyst,Female,Nordea,NDEASESS,NO
CUST00310,SE,SEK,"[{'value': '45334083514', '_type': 'BBAN_SE'}, {'value': 'SE808334083514', '_type': 'IBAN'}]",Madelief Winters-Dekker,SPARKONTO,Savings,102335.57,102335.57,60254.35,OPEN,11944.16,2025-04-04,408-28-7040,1983-02-15,SE,FI,Artist,Male,Nordea,NDEASESS,DK
CUST00311,FI,EUR,"[{'value': '42958590550', '_type': 'BBAN_SE'}, {'value': 'SE805958590550', '_type': 'IBAN'}]",Santeri Koivula,SPARKONTO,Current,112469.69,112469.69,77973.31,OPEN,17149.52,2025-04-04,134-73-7952,1995-11-27,FI,NO,Consultant,Other,Nordea,NDEASESS,NO
CUST00312,NO,NOK,"[{'value': '49745639755', '_type': 'BBAN_SE'}, {'value': 'SE8012745639755', '_type': 'IBAN'}]",Annie Olofsson,SPARKONTO,Current,101815.44,101815.44,94924.06,OPEN,9744.90,2025-04-04,05010660663,1949-07-03,NO,NO,Teacher,Other,Nordea,NDEASESS,SE
CUST00313,SE,SEK,"[{'value': '48345142789', '_type': 'BBAN_SE'}, {'value': 'SE8011345142789', '_type': 'IBAN'}]",Reidun Berntsen,STUDENTKONTO,Savings,33953.62,33953.62,24171.70,OPEN,17105.93,2025-04-04,429058767,1994-09-05,SE,DK,Cashier,Male,Nordea,NDEASESS,DK
CUST00314,DK,DKK,"[{'value': '46973335079', '_type': 'BBAN_SE'}, {'value': 'SE809973335079', '_type': 'IBAN'}]",Ayoub de Smit,STUDENTKONTO,Current,45670.69,45670.69,23003.13,OPEN,11448.41,2025-04-04,436507985,1954-10-06,DK,NL,Nurse,Female,Nordea,NDEASESS,FI
CUST00315,FI,EUR,"[{'value': '42069050782', '_type': 'BBAN_SE'}, {'value': 'SE805069050782', '_type': 'IBAN'}]",Kelly Wallace,SPARKONTO,Savings,102819.76,102819.76,84342.78,OPEN,5592.36,2025-04-04,450125-3514,1978-03-13,FI,FI,Consultant,Male,Nordea,NDEASESS,FI
CUST00316,NL,EUR,"[{'value': '43864126433', '_type': 'BBAN_SE'}, {'value': 'SE806864126433', '_type': 'IBAN'}]",Leon Dries,STUDENTKONTO,Savings,114938.42,114938.42,95429.37,OPEN,14565.02,2025-04-04,393-12-1679,1970-10-13,NL,DK,Cashier,Female,Nordea,NDEASESS,NO
CUST00317,DK,DKK,"[{'value': '43164240280', '_type': 'BBAN_SE'}, {'value': 'SE806164240280', '_type': 'IBAN'}]",Carita Räsänen-Räisänen,STUDENTKONTO,Current,60987.53,60987.53,40958.22,OPEN,13883.20,2025-04-04,657-87-2341,1985-07-23,DK,DK,Artist,Other,Nordea,NDEASESS,NO
CUST00318,FI,EUR,"[{'value': '45072939882', '_type': 'BBAN_SE'}, {'value': 'SE808072939882', '_type': 'IBAN'}]",Niels Schultz,PERSONKONTO,Savings,126890.18,126890.18,71562.52,OPEN,14641.14,2025-04-04,451-45-3491,2000-05-18,FI,NL,Teacher,Other,Nordea,NDEASESS,FI
CUST00319,FI,EUR,"[{'value': '45249538855', '_type': 'BBAN_SE'}, {'value': 'SE808249538855', '_type': 'IBAN'}]",Lisa Ramos,PERSONKONTO,Savings,98337.98,98337.98,69843.20,OPEN,7747.81,2025-04-04,089-13-2294,1989-07-30,FI,NL,Cashier,Female,Nordea,NDEASESS,FI
CUST00320,SE,SEK,"[{'value': '44600836559', '_type': 'BBAN_SE'}, {'value': 'SE807600836559', '_type': 'IBAN'}]",Isa van Dijk,PERSONKONTO,Current,70845.22,70845.22,66151.64,OPEN,10831.85,2025-04-04,160500A255K,1993-04-29,SE,DK,Engineer,Male,Nordea,NDEASESS,DK
CUST00321,NO,NOK,"[{'value': '45766723248', '_type': 'BBAN_SE'}, {'value': 'SE808766723248', '_type': 'IBAN'}]",Karolina Lind,STUDENTKONTO,Savings,148856.00,148856.00,85087.89,OPEN,15689.35,2025-04-04,292-89-0440,1969-12-26,NO,DK,Artist,Other,Nordea,NDEASESS,NO
CUST00322,NO,NOK,"[{'value': '40249166485', '_type': 'BBAN_SE'}, {'value': 'SE803249166485', '_type': 'IBAN'}]",Katrina Adkins,SPARKONTO,Savings,47355.40,47355.40,28635.39,OPEN,11737.44,2025-04-04,020915A804B,1983-02-19,NO,NO,Student,Male,Nordea,NDEASESS,NO
CUST00323,NO,NOK,"[{'value': '47015775567', '_type': 'BBAN_SE'}, {'value': 'SE8010015775567', '_type': 'IBAN'}]",Odd Lunde,SPARKONTO,Savings,92364.72,92364.72,90763.48,OPEN,591.05,2025-04-04,910268356,1974-04-29,NO,NL,Consultant,Other,Nordea,NDEASESS,DK
CUST00324,FI,EUR,"[{'value': '48126105576', '_type': 'BBAN_SE'}, {'value': 'SE8011126105576', '_type': 'IBAN'}]",Dr. Sam Friis,STUDENTKONTO,Current,142535.26,142535.26,72544.47,OPEN,12720.40,2025-04-04,051223-6019,1950-05-25,FI,NO,Consultant,Other,Nordea,NDEASESS,SE
CUST00325,FI,EUR,"[{'value': '44736095750', '_type': 'BBAN_SE'}, {'value': 'SE807736095750', '_type': 'IBAN'}]",Anja Eskola,STUDENTKONTO,Savings,47157.79,47157.79,27517.05,OPEN,6314.94,2025-04-04,09016240912,1978-04-14,FI,FI,Student,Other,Nordea,NDEASESS,SE
CUST00326,NL,EUR,"[{'value': '45745958212', '_type': 'BBAN_SE'}, {'value': 'SE808745958212', '_type': 'IBAN'}]",Bente van der Linden,STUDENTKONTO,Current,89657.30,89657.30,60192.90,OPEN,7505.39,2025-04-04,631-20-4547,1970-07-19,NL,NO,Teacher,Female,Nordea,NDEASESS,DK
CUST00327,SE,SEK,"[{'value': '40563524533', '_type': 'BBAN_SE'}, {'value': 'SE803563524533', '_type': 'IBAN'}]",Viktoria Carlsson,STUDENTKONTO,Current,34648.53,34648.53,27540.26,OPEN,2901.66,2025-04-04,100555-6023,2001-05-25,SE,SE,Driver,Other,Nordea,NDEASESS,NO
CUST00328,FI,EUR,"[{'value': '42676343517', '_type': 'BBAN_SE'}, {'value': 'SE805676343517', '_type': 'IBAN'}]",Jari van Emmelen,STUDENTKONTO,Current,115801.82,115801.82,96229.57,OPEN,1440.58,2025-04-04,309876527,1953-03-15,FI,SE,Driver,Female,Nordea,NDEASESS,SE
CUST00329,DK,DKK,"[{'value': '45380470008', '_type': 'BBAN_SE'}, {'value': 'SE808380470008', '_type': 'IBAN'}]",Anu Pekkala,STUDENTKONTO,Current,18977.46,18977.46,11438.62,OPEN,6371.77,2025-04-04,027845692,1958-02-04,DK,SE,Analyst,Female,Nordea,NDEASESS,SE
CUST00330,NL,EUR,"[{'value': '44884080139', '_type': 'BBAN_SE'}, {'value': 'SE807884080139', '_type': 'IBAN'}]",Nienke Hendriks,PERSONKONTO,Current,91042.33,91042.33,58390.31,OPEN,10205.91,2025-04-04,770602-8268,1967-12-20,NL,NL,Consultant,Female,Nordea,NDEASESS,SE
CUST00331,NL,EUR,"[{'value': '46054856909', '_type': 'BBAN_SE'}, {'value': 'SE809054856909', '_type': 'IBAN'}]",Gert Ravn,PERSONKONTO,Current,145981.40,145981.40,112999.73,OPEN,13919.98,2025-04-04,178420359,1974-06-24,NL,DK,Artist,Male,Nordea,NDEASESS,NO
CUST00332,SE,SEK,"[{'value': '42122160665', '_type': 'BBAN_SE'}, {'value': 'SE805122160665', '_type': 'IBAN'}]",Brian Berry,PERSONKONTO,Current,2406.04,2406.04,2073.48,OPEN,18143.20,2025-04-04,562104392,1966-05-09,SE,NO,Student,Female,Nordea,NDEASESS,SE
CUST00333,FI,EUR,"[{'value': '45542943838', '_type': 'BBAN_SE'}, {'value': 'SE808542943838', '_type': 'IBAN'}]",Robert Antonsen,STUDENTKONTO,Savings,69909.46,69909.46,49845.28,OPEN,2352.47,2025-04-04,382-16-8226,1953-01-16,FI,SE,Engineer,Male,Nordea,NDEASESS,SE
CUST00334,NO,NOK,"[{'value': '48136934170', '_type': 'BBAN_SE'}, {'value': 'SE8011136934170', '_type': 'IBAN'}]",Jose Williams,STUDENTKONTO,Savings,49634.79,49634.79,46618.87,OPEN,7766.13,2025-04-04,16040168501,1955-05-04,NO,FI,Teacher,Male,Nordea,NDEASESS,SE
CUST00335,DK,DKK,"[{'value': '46255786047', '_type': 'BBAN_SE'}, {'value': 'SE809255786047', '_type': 'IBAN'}]",Agnete Carlsen,SPARKONTO,Savings,60337.41,60337.41,54300.62,OPEN,2704.60,2025-04-04,299-73-4980,1991-11-01,DK,SE,Teacher,Male,Nordea,NDEASESS,NO
CUST00336,DK,DKK,"[{'value': '41881894932', '_type': 'BBAN_SE'}, {'value': 'SE804881894932', '_type': 'IBAN'}]",Kevin Snyder,STUDENTKONTO,Savings,136728.40,136728.40,121631.14,OPEN,1061.92,2025-04-04,751-70-4017,1949-11-22,DK,NO,Student,Female,Nordea,NDEASESS,NL
CUST00337,SE,SEK,"[{'value': '41892740043', '_type': 'BBAN_SE'}, {'value': 'SE804892740043', '_type': 'IBAN'}]",Morten Moen,PERSONKONTO,Savings,133195.29,133195.29,110217.34,OPEN,14239.08,2025-04-04,280923A345C,2001-02-07,SE,NL,Nurse,Other,Nordea,NDEASESS,SE
CUST00338,NL,EUR,"[{'value': '48045090355', '_type': 'BBAN_SE'}, {'value': 'SE8011045090355', '_type': 'IBAN'}]",Sara Takkelenburg,STUDENTKONTO,Current,33985.75,33985.75,24348.21,OPEN,9897.63,2025-04-04,890124-5426,1978-01-10,NL,DK,Teacher,Other,Nordea,NDEASESS,NO
CUST00339,NL,EUR,"[{'value': '49263932528', '_type': 'BBAN_SE'}, {'value': 'SE8012263932528', '_type': 'IBAN'}]",Johannes Sæther,SPARKONTO,Savings,8657.63,8657.63,8092.35,OPEN,15152.89,2025-04-04,081008A046S,2006-12-30,NL,FI,Consultant,Female,Nordea,NDEASESS,SE
CUST00340,FI,EUR,"[{'value': '49546451813', '_type': 'BBAN_SE'}, {'value': 'SE8012546451813', '_type': 'IBAN'}]",Olivia Carlsen,STUDENTKONTO,Savings,8027.43,8027.43,5632.35,OPEN,2037.20,2025-04-04,17054037074,1958-07-18,FI,DK,Nurse,Female,Nordea,NDEASESS,NO
CUST00341,SE,SEK,"[{'value': '46215110267', '_type': 'BBAN_SE'}, {'value': 'SE809215110267', '_type': 'IBAN'}]",Aylin David,PERSONKONTO,Savings,128560.09,128560.09,112184.04,OPEN,2501.54,2025-04-04,17014815449,2007-05-13,SE,DK,Engineer,Other,Nordea,NDEASESS,SE
CUST00342,NL,EUR,"[{'value': '49478353924', '_type': 'BBAN_SE'}, {'value': 'SE8012478353924', '_type': 'IBAN'}]",Oskari Pirinen,STUDENTKONTO,Savings,525.37,525.37,512.33,OPEN,16593.56,2025-04-04,230344-280M,1954-07-17,NL,NO,Student,Female,Nordea,NDEASESS,FI
CUST00343,NL,EUR,"[{'value': '46871737874', '_type': 'BBAN_SE'}, {'value': 'SE809871737874', '_type': 'IBAN'}]",Randy Rodriguez,STUDENTKONTO,Savings,115228.75,115228.75,98861.28,OPEN,2400.02,2025-04-04,920922-4600,1970-10-30,NL,NO,Engineer,Female,Nordea,NDEASESS,SE
CUST00344,FI,EUR,"[{'value': '49843994460', '_type': 'BBAN_SE'}, {'value': 'SE8012843994460', '_type': 'IBAN'}]",Inger Iversen,STUDENTKONTO,Savings,124567.64,124567.64,106013.04,OPEN,17989.10,2025-04-04,463-40-7592,1957-08-14,FI,DK,Teacher,Other,Nordea,NDEASESS,SE
CUST00345,DK,DKK,"[{'value': '42623588379', '_type': 'BBAN_SE'}, {'value': 'SE805623588379', '_type': 'IBAN'}]",Marianne Hansson,PERSONKONTO,Current,16490.75,16490.75,15915.36,OPEN,4704.00,2025-04-04,356402782,1976-12-23,DK,NO,Artist,Male,Nordea,NDEASESS,DK
CUST00346,DK,DKK,"[{'value': '48125023089', '_type': 'BBAN_SE'}, {'value': 'SE8011125023089', '_type': 'IBAN'}]",Trond-Roger Gulbrandsen,SPARKONTO,Current,7451.80,7451.80,7317.13,OPEN,10842.10,2025-04-04,660108-1042,1957-09-21,DK,SE,Analyst,Female,Nordea,NDEASESS,SE
CUST00347,NL,EUR,"[{'value': '49351013269', '_type': 'BBAN_SE'}, {'value': 'SE8012351013269', '_type': 'IBAN'}]",Martina Wallin,STUDENTKONTO,Current,72698.33,72698.33,62902.04,OPEN,2519.30,2025-04-04,203-52-6099,1992-05-08,NL,NL,Nurse,Female,Nordea,NDEASESS,NO
